METRO_ID	Metropolitan areas	Year	POP_DENS
DE033	Augsburg	2005	326.13
DE033	Augsburg	2006	327.2
DE033	Augsburg	2007	328.29
DE033	Augsburg	2008	329.39
DE033	Augsburg	2009	330.5
DE033	Augsburg	2010	331.61
DE033	Augsburg	2011	332.74
DE033	Augsburg	2012	333.87
DE033	Augsburg	2013	335.02
DE033	Augsburg	2014	336.17
DE034	Bonn	2000	689.8
DE034	Bonn	2001	690.72
DE034	Bonn	2002	691.65
DE034	Bonn	2003	692.59
DE034	Bonn	2004	693.53
DE034	Bonn	2005	694.48
DE034	Bonn	2006	695.45
DE034	Bonn	2007	696.42
DE034	Bonn	2008	697.4
DE034	Bonn	2009	698.39
DE034	Bonn	2010	699.39
DE034	Bonn	2011	700.4
DE034	Bonn	2012	701.42
DE034	Bonn	2013	702.44
DE034	Bonn	2014	703.48
DE035	Karlsruhe	2000	504.3
DE035	Karlsruhe	2001	505.7
DE035	Karlsruhe	2002	507.11
DE035	Karlsruhe	2003	508.55
DE035	Karlsruhe	2004	509.98
DE035	Karlsruhe	2005	511.43
DE035	Karlsruhe	2006	512.9
DE035	Karlsruhe	2007	514.38
DE035	Karlsruhe	2008	515.86
DE035	Karlsruhe	2009	517.36
DE035	Karlsruhe	2010	518.87
DE035	Karlsruhe	2011	520.39
DE035	Karlsruhe	2012	521.93
DE035	Karlsruhe	2013	523.47
DE035	Karlsruhe	2014	525.03
DE040	Saarbrücken	2000	612.58
DE040	Saarbrücken	2001	607.66
DE040	Saarbrücken	2002	602.79
DE040	Saarbrücken	2003	597.97
DE040	Saarbrücken	2004	593.2
DE040	Saarbrücken	2005	588.48
DE040	Saarbrücken	2006	583.8
DE040	Saarbrücken	2007	579.17
DE040	Saarbrücken	2008	574.58
DE040	Saarbrücken	2009	570.05
DE040	Saarbrücken	2010	565.55
DE040	Saarbrücken	2011	561.1
DE040	Saarbrücken	2012	556.7
DE040	Saarbrücken	2013	552.33
DE040	Saarbrücken	2014	548.02
DE501	Duisburg	2000	1273.57
DE501	Duisburg	2001	1266.78
DE501	Duisburg	2002	1260.02
DE501	Duisburg	2003	1253.3
DE501	Duisburg	2004	1246.62
DE501	Duisburg	2005	1239.98
DE501	Duisburg	2006	1233.39
DE501	Duisburg	2007	1226.83
DE501	Duisburg	2008	1220.3
DE501	Duisburg	2009	1213.82
DE501	Duisburg	2010	1207.38
DE501	Duisburg	2011	1200.97
DE501	Duisburg	2012	1194.61
DE501	Duisburg	2013	1188.28
DE501	Duisburg	2014	1181.98
DE502	Mannheim	2000	651.12
DE502	Mannheim	2001	649.59
DE502	Mannheim	2002	648.08
DE502	Mannheim	2003	646.58
DE502	Mannheim	2004	645.1
DE502	Mannheim	2005	643.62
DE502	Mannheim	2006	642.16
DE502	Mannheim	2007	640.72
DE502	Mannheim	2008	639.29
DE502	Mannheim	2009	637.87
DE502	Mannheim	2010	636.46
DE502	Mannheim	2011	635.07
DE502	Mannheim	2012	633.7
DE502	Mannheim	2013	632.33
DE502	Mannheim	2014	630.98
DE504	Münster	2000	299.6
DE504	Münster	2001	301.48
DE504	Münster	2002	303.37
DE504	Münster	2003	305.3
DE504	Münster	2004	307.24
DE504	Münster	2005	309.2
DE504	Münster	2006	311.19
DE504	Münster	2007	313.2
DE504	Münster	2008	315.22
DE504	Münster	2009	317.28
DE504	Münster	2010	319.35
DE504	Münster	2011	321.45
DE504	Münster	2012	323.57
DE504	Münster	2013	325.71
DE504	Münster	2014	327.88
DE507	Aachen	2000	761.92
DE507	Aachen	2001	760.3
DE507	Aachen	2002	758.71
DE507	Aachen	2003	757.15
DE507	Aachen	2004	755.64
DE507	Aachen	2005	754.17
DE507	Aachen	2006	752.74
DE507	Aachen	2007	751.35
DE507	Aachen	2008	750.0
DE507	Aachen	2009	748.69
DE507	Aachen	2010	747.42
DE507	Aachen	2011	746.19
DE507	Aachen	2012	745.01
DE507	Aachen	2013	743.87
DE507	Aachen	2014	742.78
DEU	Germany	2000	230.14
DEU	Germany	2001	230.4
DEU	Germany	2002	230.91
DEU	Germany	2003	231.18
DEU	Germany	2004	231.15
DEU	Germany	2005	231.03
DEU	Germany	2006	230.86
DEU	Germany	2007	230.5
DEU	Germany	2008	230.23
DEU	Germany	2009	229.63
DEU	Germany	2010	229.06
DEU	Germany	2011	228.92
DEU	Germany	2012	229.18
DEU	Germany	2013	229.67
DEU	Germany	2014	226.16
DK001	Copenhagen	2000	467.08
DK001	Copenhagen	2001	469.01
DK001	Copenhagen	2002	470.96
DK001	Copenhagen	2003	472.93
DK001	Copenhagen	2004	474.92
DK001	Copenhagen	2005	476.93
DK001	Copenhagen	2006	478.96
DK001	Copenhagen	2007	481.0
DK001	Copenhagen	2008	483.07
DK001	Copenhagen	2009	485.16
DK001	Copenhagen	2010	487.27
DK001	Copenhagen	2011	489.4
DK001	Copenhagen	2012	491.55
DK001	Copenhagen	2013	493.72
DK001	Copenhagen	2014	495.92
DNK	Denmark	2000	123.67
DNK	Denmark	2001	124.12
DNK	Denmark	2002	124.56
DNK	Denmark	2003	124.92
DNK	Denmark	2004	125.24
DNK	Denmark	2005	125.56
DNK	Denmark	2006	125.94
DNK	Denmark	2007	126.39
DNK	Denmark	2008	127.05
DNK	Denmark	2009	127.88
DNK	Denmark	2010	128.42
DNK	Denmark	2011	129.44
DNK	Denmark	2012	129.9
DNK	Denmark	2013	130.42
DNK	Denmark	2014	130.99
EE001	Tallinn	2000	122.85
EE001	Tallinn	2001	122.83
EE001	Tallinn	2002	122.81
EE001	Tallinn	2003	122.79
EE001	Tallinn	2004	122.78
EE001	Tallinn	2005	122.76
EE001	Tallinn	2006	122.74
EE001	Tallinn	2007	122.73
EE001	Tallinn	2008	122.71
EE001	Tallinn	2009	122.7
EE001	Tallinn	2010	122.68
EE001	Tallinn	2011	122.67
EE001	Tallinn	2012	122.65
EE001	Tallinn	2013	122.64
EE001	Tallinn	2014	122.63
ES001	Madrid	2000	471.88
ES001	Madrid	2001	479.6
ES001	Madrid	2002	487.6
ES001	Madrid	2003	495.89
ES001	Madrid	2004	504.5
ES001	Madrid	2005	513.44
ES001	Madrid	2006	522.73
ES001	Madrid	2007	532.41
ES001	Madrid	2008	542.49
ES001	Madrid	2009	553.02
ES001	Madrid	2010	564.02
ES001	Madrid	2011	575.54
ES001	Madrid	2012	587.6
ES001	Madrid	2013	600.26
ES001	Madrid	2014	613.57
ES002	Barcelona	2000	2422.69
ES002	Barcelona	2001	2448.04
ES002	Barcelona	2002	2473.85
ES002	Barcelona	2003	2500.13
ES002	Barcelona	2004	2526.89
ES002	Barcelona	2005	2554.14
ES002	Barcelona	2006	2581.89
ES002	Barcelona	2007	2610.18
ES002	Barcelona	2008	2639.0
ES002	Barcelona	2009	2668.38
ES002	Barcelona	2010	2698.33
ES002	Barcelona	2011	2728.87
ES002	Barcelona	2012	2760.03
ES002	Barcelona	2013	2791.81
ES002	Barcelona	2014	2824.24
ES003	Valencia	2000	925.29
ES003	Valencia	2001	937.81
ES003	Valencia	2002	950.62
ES003	Valencia	2003	963.73
ES003	Valencia	2004	977.14
ES003	Valencia	2005	990.88
ES003	Valencia	2006	1004.95
ES003	Valencia	2007	1019.36
ES003	Valencia	2008	1034.12
ES003	Valencia	2009	1049.26
ES003	Valencia	2010	1064.78
ES003	Valencia	2011	1080.69
ES003	Valencia	2012	1097.02
ES003	Valencia	2013	1113.77
ES003	Valencia	2014	1130.97
ES004	Seville	2000	302.46
ES004	Seville	2001	305.86
ES004	Seville	2002	309.36
ES004	Seville	2003	312.95
ES004	Seville	2004	316.65
ES004	Seville	2005	320.45
ES004	Seville	2006	324.37
ES004	Seville	2007	328.4
ES004	Seville	2008	332.55
ES004	Seville	2009	336.83
ES004	Seville	2010	341.24
ES004	Seville	2011	345.8
ES004	Seville	2012	350.49
ES004	Seville	2013	355.35
ES004	Seville	2014	360.36
ES005	Zaragoza	2000	61.07
ES005	Zaragoza	2001	61.79
ES005	Zaragoza	2002	62.52
ES005	Zaragoza	2003	63.28
ES005	Zaragoza	2004	64.06
ES005	Zaragoza	2005	64.88
ES005	Zaragoza	2006	65.72
ES005	Zaragoza	2007	66.59
ES005	Zaragoza	2008	67.51
ES005	Zaragoza	2009	68.46
ES005	Zaragoza	2010	69.45
ES005	Zaragoza	2011	70.5
ES005	Zaragoza	2012	71.6
ES005	Zaragoza	2013	72.76
ES005	Zaragoza	2014	73.99
ES006	Málaga	2000	436.7
ES006	Málaga	2001	443.28
ES006	Málaga	2002	450.08
ES006	Málaga	2003	457.11
ES006	Málaga	2004	464.38
ES006	Málaga	2005	471.92
ES006	Málaga	2006	479.72
ES006	Málaga	2007	487.8
ES006	Málaga	2008	496.17
ES006	Málaga	2009	504.85
ES006	Málaga	2010	513.86
ES006	Málaga	2011	523.2
ES006	Málaga	2012	532.9
ES006	Málaga	2013	542.97
ES006	Málaga	2014	553.43
ES008	Las Palmas	2000	763.08
ES008	Las Palmas	2001	769.84
ES008	Las Palmas	2002	776.67
ES008	Las Palmas	2003	783.57
ES008	Las Palmas	2004	790.55
ES008	Las Palmas	2005	797.61
ES008	Las Palmas	2006	804.74
ES008	Las Palmas	2007	811.95
ES008	Las Palmas	2008	819.24
ES008	Las Palmas	2009	826.61
ES008	Las Palmas	2010	834.06
ES008	Las Palmas	2011	841.59
ES008	Las Palmas	2012	849.21
ES008	Las Palmas	2013	856.91
ES008	Las Palmas	2014	864.69
ES019	Bilbao	2000	845.4
ES019	Bilbao	2001	847.84
ES019	Bilbao	2002	850.38
ES019	Bilbao	2003	853.0
ES019	Bilbao	2004	855.71
ES019	Bilbao	2005	858.51
ES019	Bilbao	2006	861.42
ES019	Bilbao	2007	864.42
ES019	Bilbao	2008	867.53
ES019	Bilbao	2009	870.74
ES019	Bilbao	2010	874.06
ES019	Bilbao	2011	877.5
ES019	Bilbao	2012	881.05
ES019	Bilbao	2013	884.72
ES019	Bilbao	2014	888.52
ESP	Spain	2000	80.66
ESP	Spain	2001	81.05
ESP	Spain	2002	81.78
ESP	Spain	2003	83.36
ESP	Spain	2004	84.8
ESP	Spain	2005	86.29
ESP	Spain	2006	87.71
ESP	Spain	2007	89.26
ESP	Spain	2008	91.02
ESP	Spain	2009	92.15
ESP	Spain	2010	92.65
ESP	Spain	2011	93.01
ESP	Spain	2012	93.31
ESP	Spain	2013	93.13
ESP	Spain	2014	92.7
EST	Estonia	2000	32.26
EST	Estonia	2001	32.07
EST	Estonia	2002	31.85
EST	Estonia	2003	31.66
EST	Estonia	2004	31.46
EST	Estonia	2005	31.29
EST	Estonia	2006	31.1
EST	Estonia	2007	30.92
EST	Estonia	2008	30.82
EST	Estonia	2009	30.75
EST	Estonia	2010	30.7
EST	Estonia	2011	30.61
EST	Estonia	2012	30.51
EST	Estonia	2013	30.4
EST	Estonia	2014	30.3
FI001	Helsinki	2000	213.6
FI001	Helsinki	2001	215.09
FI001	Helsinki	2002	216.6
FI001	Helsinki	2003	218.13
FI001	Helsinki	2004	219.67
FI001	Helsinki	2005	221.22
FI001	Helsinki	2006	222.79
FI001	Helsinki	2007	224.37
FI001	Helsinki	2008	225.97
FI001	Helsinki	2009	227.59
FI001	Helsinki	2010	229.21
FI001	Helsinki	2011	230.86
FI001	Helsinki	2012	232.52
FI001	Helsinki	2013	234.2
FI001	Helsinki	2014	235.89
FIN	Finland	2000	16.98
FIN	Finland	2001	17.01
FIN	Finland	2002	17.06
FIN	Finland	2003	17.1
FIN	Finland	2004	17.14
FIN	Finland	2005	17.2
FIN	Finland	2006	17.28
FIN	Finland	2007	17.35
FIN	Finland	2008	17.44
FIN	Finland	2009	17.53
FIN	Finland	2010	17.61
FIN	Finland	2011	17.69
FIN	Finland	2012	17.77
FIN	Finland	2013	17.86
FIN	Finland	2014	17.94
FR001	Paris	2000	903.63
FR001	Paris	2001	909.57
FR001	Paris	2002	915.6
FR001	Paris	2003	921.71
FR001	Paris	2004	927.92
FR001	Paris	2005	934.21
FR001	Paris	2006	940.61
FR001	Paris	2007	947.1
FR001	Paris	2008	953.7
FR001	Paris	2009	960.41
FR001	Paris	2010	967.23
FR001	Paris	2011	974.17
FR001	Paris	2012	981.23
FR001	Paris	2013	988.42
FR001	Paris	2014	995.74
FR003	Lyon	2000	478.37
FR003	Lyon	2001	482.25
FR003	Lyon	2002	486.18
FR003	Lyon	2003	490.16
FR003	Lyon	2004	494.2
FR003	Lyon	2005	498.28
FR003	Lyon	2006	502.42
FR003	Lyon	2007	506.62
FR003	Lyon	2008	510.87
FR003	Lyon	2009	515.18
FR003	Lyon	2010	519.55
FR003	Lyon	2011	523.97
FR003	Lyon	2012	528.46
FR003	Lyon	2013	533.01
FR003	Lyon	2014	537.62
FR004	Toulouse	2000	195.9
FR004	Toulouse	2001	199.12
FR004	Toulouse	2002	202.43
FR004	Toulouse	2003	205.82
FR004	Toulouse	2004	209.3
FR004	Toulouse	2005	212.87
FR004	Toulouse	2006	216.53
FR004	Toulouse	2007	220.3
FR004	Toulouse	2008	224.16
FR004	Toulouse	2009	228.14
FR004	Toulouse	2010	232.22
FR004	Toulouse	2011	236.42
FR004	Toulouse	2012	240.73
FR004	Toulouse	2013	245.17
FR004	Toulouse	2014	249.74
FR006	Strasbourg	2000	353.47
FR006	Strasbourg	2001	355.37
FR006	Strasbourg	2002	357.3
FR006	Strasbourg	2003	359.24
FR006	Strasbourg	2004	361.21
FR006	Strasbourg	2005	363.21
FR006	Strasbourg	2006	365.24
FR006	Strasbourg	2007	367.29
FR006	Strasbourg	2008	369.36
FR006	Strasbourg	2009	371.47
FR006	Strasbourg	2010	373.6
FR006	Strasbourg	2011	375.75
FR006	Strasbourg	2012	377.94
FR006	Strasbourg	2013	380.15
FR006	Strasbourg	2014	382.39
FR007	Bordeaux	2000	183.22
FR007	Bordeaux	2001	185.17
FR007	Bordeaux	2002	187.16
FR007	Bordeaux	2003	189.18
FR007	Bordeaux	2004	191.25
FR007	Bordeaux	2005	193.35
FR007	Bordeaux	2006	195.5
FR007	Bordeaux	2007	197.69
FR007	Bordeaux	2008	199.92
FR007	Bordeaux	2009	202.2
FR007	Bordeaux	2010	204.52
FR007	Bordeaux	2011	206.9
FR007	Bordeaux	2012	209.32
FR007	Bordeaux	2013	211.79
FR007	Bordeaux	2014	214.31
FR008	Nantes	2000	249.06
FR008	Nantes	2001	251.57
FR008	Nantes	2002	254.15
FR008	Nantes	2003	256.77
FR008	Nantes	2004	259.45
FR008	Nantes	2005	262.19
FR008	Nantes	2006	264.98
FR008	Nantes	2007	267.84
FR008	Nantes	2008	270.75
FR008	Nantes	2009	273.73
FR008	Nantes	2010	276.77
FR008	Nantes	2011	279.89
FR008	Nantes	2012	283.07
FR008	Nantes	2013	286.32
FR008	Nantes	2014	289.64
FR009	Lille	2000	906.47
FR009	Lille	2001	908.52
FR009	Lille	2002	910.6
FR009	Lille	2003	912.72
FR009	Lille	2004	914.87
FR009	Lille	2005	917.05
FR009	Lille	2006	919.27
FR009	Lille	2007	921.52
FR009	Lille	2008	923.81
FR009	Lille	2009	926.13
FR009	Lille	2010	928.49
FR009	Lille	2011	930.89
FR009	Lille	2012	933.33
FR009	Lille	2013	935.8
FR009	Lille	2014	938.31
FR010	Montpellier	2000	247.95
FR010	Montpellier	2001	251.31
FR010	Montpellier	2002	254.72
FR010	Montpellier	2003	258.2
FR010	Montpellier	2004	261.74
FR010	Montpellier	2005	265.33
FR010	Montpellier	2006	268.99
FR010	Montpellier	2007	272.72
FR010	Montpellier	2008	276.52
FR010	Montpellier	2009	280.38
FR010	Montpellier	2010	284.31
FR010	Montpellier	2011	288.32
FR010	Montpellier	2012	292.4
FR010	Montpellier	2013	296.56
FR010	Montpellier	2014	300.79
FR011	Saint-Étienne	2000	284.67
FR011	Saint-Étienne	2001	285.02
FR011	Saint-Étienne	2002	285.39
FR011	Saint-Étienne	2003	285.79
FR011	Saint-Étienne	2004	286.21
FR011	Saint-Étienne	2005	286.67
FR011	Saint-Étienne	2006	287.14
FR011	Saint-Étienne	2007	287.65
FR011	Saint-Étienne	2008	288.19
FR011	Saint-Étienne	2009	288.75
FR011	Saint-Étienne	2010	289.34
FR011	Saint-Étienne	2011	289.97
FR011	Saint-Étienne	2012	290.62
FR011	Saint-Étienne	2013	291.31
FR011	Saint-Étienne	2014	292.02
FR013	Rennes	2000	153.25
FR013	Rennes	2001	155.28
FR013	Rennes	2002	157.36
FR013	Rennes	2003	159.5
FR013	Rennes	2004	161.69
FR013	Rennes	2005	163.93
FR013	Rennes	2006	166.24
FR013	Rennes	2007	168.61
FR013	Rennes	2008	171.04
FR013	Rennes	2009	173.53
FR013	Rennes	2010	176.09
FR013	Rennes	2011	178.73
FR013	Rennes	2012	181.43
FR013	Rennes	2013	184.21
FR013	Rennes	2014	187.06
FR026	Grenoble	2000	229.62
FR026	Grenoble	2001	230.67
FR026	Grenoble	2002	231.74
FR026	Grenoble	2003	232.82
FR026	Grenoble	2004	233.93
FR026	Grenoble	2005	235.05
FR026	Grenoble	2006	236.19
FR026	Grenoble	2007	237.36
FR026	Grenoble	2008	238.54
FR026	Grenoble	2009	239.75
FR026	Grenoble	2010	240.97
FR026	Grenoble	2011	242.22
FR026	Grenoble	2012	243.49
FR026	Grenoble	2013	244.79
FR026	Grenoble	2014	246.11
FR032	Toulon	2000	493.4
FR032	Toulon	2001	496.11
FR032	Toulon	2002	498.87
FR032	Toulon	2003	501.67
FR032	Toulon	2004	504.51
FR032	Toulon	2005	507.4
FR032	Toulon	2006	510.33
FR032	Toulon	2007	513.31
FR032	Toulon	2008	516.33
FR032	Toulon	2009	519.4
FR032	Toulon	2010	522.52
FR032	Toulon	2011	525.69
FR032	Toulon	2012	528.91
FR032	Toulon	2013	532.19
FR032	Toulon	2014	535.52
FR203	Marseille	2000	379.41
FR203	Marseille	2001	382.02
FR203	Marseille	2002	384.67
FR203	Marseille	2003	387.34
FR203	Marseille	2004	390.06
FR203	Marseille	2005	392.8
FR203	Marseille	2006	395.58
FR203	Marseille	2007	398.4
FR203	Marseille	2008	401.25
FR203	Marseille	2009	404.14
FR203	Marseille	2010	407.07
FR203	Marseille	2011	410.04
FR203	Marseille	2012	413.05
FR203	Marseille	2013	416.1
FR203	Marseille	2014	419.19
FR205	Nice	2000	258.38
FR205	Nice	2001	259.73
FR205	Nice	2002	261.11
FR205	Nice	2003	262.51
FR205	Nice	2004	263.93
FR205	Nice	2005	265.37
FR205	Nice	2006	266.83
FR205	Nice	2007	268.32
FR205	Nice	2008	269.83
FR205	Nice	2009	271.36
FR205	Nice	2010	272.91
FR205	Nice	2011	274.49
FR205	Nice	2012	276.1
FR205	Nice	2013	277.72
FR205	Nice	2014	279.37
FR215	Rouen	2000	233.61
FR215	Rouen	2001	234.44
FR215	Rouen	2002	235.29
FR215	Rouen	2003	236.17
FR215	Rouen	2004	237.09
FR215	Rouen	2005	238.04
FR215	Rouen	2006	239.02
FR215	Rouen	2007	240.04
FR215	Rouen	2008	241.1
FR215	Rouen	2009	242.19
FR215	Rouen	2010	243.33
FR215	Rouen	2011	244.5
FR215	Rouen	2012	245.72
FR215	Rouen	2013	246.98
FR215	Rouen	2014	248.29
FRA	France	2000	108.2
FRA	France	2001	108.95
FRA	France	2002	109.72
FRA	France	2003	110.49
FRA	France	2004	111.23
FRA	France	2005	112.07
FRA	France	2006	112.87
FRA	France	2007	113.6
FRA	France	2008	114.23
FRA	France	2009	114.83
FRA	France	2010	115.38
FRA	France	2011	115.95
FRA	France	2012	116.51
FRA	France	2013	117.03
FRA	France	2014	117.51
GBR	United Kingdom	2000	242.4
GBR	United Kingdom	2001	243.29
GBR	United Kingdom	2002	244.28
GBR	United Kingdom	2003	245.36
GBR	United Kingdom	2004	246.56
GBR	United Kingdom	2005	248.16
GBR	United Kingdom	2006	249.97
GBR	United Kingdom	2007	251.84
GBR	United Kingdom	2008	253.89
GBR	United Kingdom	2009	255.84
GBR	United Kingdom	2010	257.77
GBR	United Kingdom	2011	259.88
GBR	United Kingdom	2012	261.83
GBR	United Kingdom	2013	264.34
GBR	United Kingdom	2014	265.18
GR001	Athens	2000	2226.36
GR001	Athens	2001	2216.95
GR001	Athens	2002	2207.97
GR001	Athens	2003	2199.42
GR001	Athens	2004	2191.29
GR001	Athens	2005	2183.6
GR001	Athens	2006	2176.34
GR001	Athens	2007	2169.52
GR001	Athens	2008	2163.15
GR001	Athens	2009	2157.23
GR001	Athens	2010	2151.75
GR001	Athens	2011	2146.74
GR001	Athens	2012	2142.19
GR001	Athens	2013	2138.12
GR001	Athens	2014	2134.51
GR002	Thessalonica	2000	677.35
GR002	Thessalonica	2001	676.59
GR002	Thessalonica	2002	676.14
GR002	Thessalonica	2003	676.01
GR002	Thessalonica	2004	676.19
GR002	Thessalonica	2005	676.7
GR002	Thessalonica	2006	677.53
GR002	Thessalonica	2007	678.7
GR002	Thessalonica	2008	680.21
GR002	Thessalonica	2009	682.06
GR002	Thessalonica	2010	684.27
GR002	Thessalonica	2011	686.84
GR002	Thessalonica	2012	689.77
GR002	Thessalonica	2013	693.08
GR002	Thessalonica	2014	696.77
GRC	Greece	2000	83.42
GRC	Greece	2001	83.63
GRC	Greece	2002	83.91
GRC	Greece	2003	84.2
GRC	Greece	2004	84.46
GRC	Greece	2005	84.79
GRC	Greece	2006	85.04
GRC	Greece	2007	85.4
GRC	Greece	2008	85.72
GRC	Greece	2009	86.08
GRC	Greece	2010	86.42
GRC	Greece	2011	86.45
GRC	Greece	2012	85.03
GRC	Greece	2013	84.56
GRC	Greece	2014	83.35
HU001	Budapest	2000	460.0
HU001	Budapest	2001	460.78
HU001	Budapest	2002	461.6
HU001	Budapest	2003	462.48
HU001	Budapest	2004	463.39
HU001	Budapest	2005	464.36
HU001	Budapest	2006	465.38
HU001	Budapest	2007	466.44
HU001	Budapest	2008	467.56
HU001	Budapest	2009	468.73
HU001	Budapest	2010	469.96
HU001	Budapest	2011	471.24
HU001	Budapest	2012	472.58
HU001	Budapest	2013	473.97
HU001	Budapest	2014	475.43
HUN	Hungary	2000	109.87
HUN	Hungary	2001	109.65
HUN	Hungary	2002	109.37
HUN	Hungary	2003	109.02
HUN	Hungary	2004	108.75
HUN	Hungary	2005	108.54
HUN	Hungary	2006	108.32
HUN	Hungary	2007	108.2
HUN	Hungary	2008	107.98
HUN	Hungary	2009	107.83
HUN	Hungary	2010	107.65
HUN	Hungary	2011	107.34
HUN	Hungary	2012	106.76
HUN	Hungary	2013	106.51
HUN	Hungary	2014	106.18
IE001	Dublin	2000	287.62
IE001	Dublin	2001	291.88
IE001	Dublin	2002	296.42
IE001	Dublin	2003	301.25
IE001	Dublin	2004	306.41
IE001	Dublin	2005	311.92
IE001	Dublin	2006	317.82
IE001	Dublin	2007	324.15
IE001	Dublin	2008	330.94
IE001	Dublin	2009	338.26
IE001	Dublin	2010	346.16
IE001	Dublin	2011	354.71
IE001	Dublin	2012	363.98
IE001	Dublin	2013	374.1
IE001	Dublin	2014	385.16
IRL	Ireland	2000	55.23
IRL	Ireland	2001	56.04
IRL	Ireland	2002	57.02
IRL	Ireland	2003	57.96
IRL	Ireland	2004	58.91
IRL	Ireland	2005	60.12
IRL	Ireland	2006	61.53
IRL	Ireland	2007	63.46
IRL	Ireland	2008	65.18
IRL	Ireland	2009	66.11
IRL	Ireland	2010	66.52
IRL	Ireland	2011	66.83
IRL	Ireland	2012	67.0
IRL	Ireland	2013	67.13
IRL	Ireland	2014	67.34
IT001	Rome	2000	651.06
IT001	Rome	2001	655.97
IT001	Rome	2002	660.98
IT001	Rome	2003	666.08
IT001	Rome	2004	671.29
IT001	Rome	2005	676.6
IT001	Rome	2006	682.02
IT001	Rome	2007	687.55
IT001	Rome	2008	693.2
IT001	Rome	2009	698.96
IT001	Rome	2010	704.85
IT001	Rome	2011	710.86
IT001	Rome	2012	717.0
IT001	Rome	2013	723.28
IT001	Rome	2014	729.69
IT002	Milan	2000	1458.8
IT002	Milan	2001	1466.1
IT002	Milan	2002	1473.55
IT002	Milan	2003	1481.16
IT002	Milan	2004	1488.94
IT002	Milan	2005	1496.9
IT002	Milan	2006	1505.03
IT002	Milan	2007	1513.34
IT002	Milan	2008	1521.84
IT002	Milan	2009	1530.53
IT002	Milan	2010	1539.42
IT002	Milan	2011	1548.5
IT002	Milan	2012	1557.8
IT002	Milan	2013	1567.3
IT002	Milan	2014	1577.03
IT003	Naples	2000	2258.37
IT003	Naples	2001	2259.81
IT003	Naples	2002	2261.38
IT003	Naples	2003	2263.1
IT003	Naples	2004	2264.96
IT003	Naples	2005	2266.97
IT003	Naples	2006	2269.12
IT003	Naples	2007	2271.44
IT003	Naples	2008	2273.92
IT003	Naples	2009	2276.57
IT003	Naples	2010	2279.38
IT003	Naples	2011	2282.37
IT003	Naples	2012	2285.54
IT003	Naples	2013	2288.89
IT003	Naples	2014	2292.44
IT004	Turin	2000	947.04
IT004	Turin	2001	950.23
IT004	Turin	2002	953.45
IT004	Turin	2003	956.73
IT004	Turin	2004	960.06
IT004	Turin	2005	963.43
IT004	Turin	2006	966.86
IT004	Turin	2007	970.33
IT004	Turin	2008	973.85
IT004	Turin	2009	977.44
IT004	Turin	2010	981.07
IT004	Turin	2011	984.76
IT004	Turin	2012	988.5
IT004	Turin	2013	992.3
IT004	Turin	2014	996.16
IT005	Palermo	2000	1114.43
IT005	Palermo	2001	1114.57
IT005	Palermo	2002	1114.79
IT005	Palermo	2003	1115.11
IT005	Palermo	2004	1115.53
IT005	Palermo	2005	1116.04
IT005	Palermo	2006	1116.64
IT005	Palermo	2007	1117.35
IT005	Palermo	2008	1118.16
IT005	Palermo	2009	1119.07
IT005	Palermo	2010	1120.09
IT005	Palermo	2011	1121.22
IT005	Palermo	2012	1122.46
IT005	Palermo	2013	1123.81
IT005	Palermo	2014	1125.28
IT006	Genova	2000	663.74
IT006	Genova	2001	661.63
IT006	Genova	2002	659.53
IT006	Genova	2003	657.44
IT006	Genova	2004	655.36
IT006	Genova	2005	653.29
IT006	Genova	2006	651.23
IT006	Genova	2007	649.19
IT006	Genova	2008	647.15
IT006	Genova	2009	645.13
IT006	Genova	2010	643.11
IT006	Genova	2011	641.11
IT006	Genova	2012	639.12
IT006	Genova	2013	637.14
IT006	Genova	2014	635.17
IT007	Florence	2000	403.34
IT007	Florence	2001	404.56
IT007	Florence	2002	405.79
IT007	Florence	2003	407.03
IT007	Florence	2004	408.29
IT007	Florence	2005	409.56
IT007	Florence	2006	410.84
IT007	Florence	2007	412.14
IT007	Florence	2008	413.45
IT007	Florence	2009	414.78
IT007	Florence	2010	416.12
IT007	Florence	2011	417.48
IT007	Florence	2012	418.85
IT007	Florence	2013	420.23
IT007	Florence	2014	421.63
IT008	Bari	2000	747.28
IT008	Bari	2001	749.02
IT008	Bari	2002	750.78
IT008	Bari	2003	752.55
IT008	Bari	2004	754.34
IT008	Bari	2005	756.15
IT008	Bari	2006	757.97
IT008	Bari	2007	759.81
IT008	Bari	2008	761.67
IT008	Bari	2009	763.55
IT008	Bari	2010	765.45
IT008	Bari	2011	767.36
IT008	Bari	2012	769.3
IT008	Bari	2013	771.25
IT008	Bari	2014	773.22
IT009	Bologna	2000	345.58
IT009	Bologna	2001	347.48
IT009	Bologna	2002	349.42
IT009	Bologna	2003	351.38
IT009	Bologna	2004	353.38
IT009	Bologna	2005	355.4
IT009	Bologna	2006	357.46
IT009	Bologna	2007	359.55
IT009	Bologna	2008	361.67
IT009	Bologna	2009	363.83
IT009	Bologna	2010	366.02
IT009	Bologna	2011	368.25
IT009	Bologna	2012	370.51
IT009	Bologna	2013	372.8
IT009	Bologna	2014	375.13
IT010	Catania	2000	1002.86
IT010	Catania	2001	1004.37
IT010	Catania	2002	1006.01
IT010	Catania	2003	1007.76
IT010	Catania	2004	1009.62
