CESAR	BOYACA	2259	387666	41.74	7546	188840	188170
CESAR	CALDAS	1837	325680	41.82	6449	180366	135540
CESAR	CAQUETA	668	85490	30.41	1214	44282	39197
CESAR	CASANARE	677	128914	48.98	2799	89054	36118
CESAR	CAUCA	2419	361577	38.98	7372	235219	113776
CESAR	CHOCO	883	97649	32.87	2104	75257	19095
CESAR	CONSULADOS	1372	82996	13.85	158	44801	37955
CESAR	CORDOBA	2858	378979	31.65	4444	225223	145611
CESAR	CUNDINAMARCA	4107	791553	44.82	13023	437928	336874
CESAR	GUAINIA	68	6105	24.02	61	3326	2664
CESAR	GUAVIARE	136	21894	38.78	573	11132	9924
CESAR	HUILA	1845	311476	39.18	4118	185484	119706
CESAR	LA GUAJIRA	1339	109217	19.39	1274	65417	41566
CESAR	MAGDALENA	2152	222121	24.43	1934	132063	86102
CESAR	META	1609	307243	45.43	4525	191489	109676
CESAR	NARI?O	2875	399043	36.72	6779	251047	136283
CESAR	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
CESAR	PUTUMAYO	522	70090	32.94	1160	44643	23505
CESAR	QUINDIO	1068	188424	41.32	2539	110708	73393
CESAR	RISARALDA	1740	314673	41.38	5034	171230	136208
CESAR	SAN ANDRES	108	9676	20.20	36	5275	4313
CESAR	SANTANDER	4064	714669	43.67	10430	389598	310555
CESAR	SUCRE	1633	227394	34.36	2449	137817	84887
CESAR	TOLIMA	2483	416428	39.99	6161	243150	164061
CESAR	VALLE	7928	1228878	36.12	14529	633329	574237
CESAR	VAUPES	57	4962	23.74	41	3796	1067
CESAR	VICHADA	122	12371	26.24	160	6139	5977
CHOCO	AMAZONAS	110	11714	26.15	114	6524	4994
CHOCO	ANTIOQUIA	10354	1742139	38.37	22416	1057518	648051
CHOCO	ARAUCA	423	61088	34.58	1523	30274	28653
CHOCO	ATLANTICO	4112	430989	24.10	2132	258121	168300
CHOCO	BOGOTA D.C.	12078	2570359	46.33	25213	1423612	1114933
CHOCO	BOLIVAR	3577	350488	23.33	2623	208019	137307
CHOCO	BOYACA	2259	387666	41.74	7546	188840	188170
CHOCO	CALDAS	1837	325680	41.82	6449	180366	135540
CHOCO	CAQUETA	668	85490	30.41	1214	44282	39197
CHOCO	CASANARE	677	128914	48.98	2799	89054	36118
CHOCO	CAUCA	2419	361577	38.98	7372	235219	113776
CHOCO	CESAR	1779	243022	32.53	3298	120595	117446
CHOCO	CONSULADOS	1372	82996	13.85	158	44801	37955
CHOCO	CORDOBA	2858	378979	31.65	4444	225223	145611
CHOCO	CUNDINAMARCA	4107	791553	44.82	13023	437928	336874
CHOCO	GUAINIA	68	6105	24.02	61	3326	2664
CHOCO	GUAVIARE	136	21894	38.78	573	11132	9924
CHOCO	HUILA	1845	311476	39.18	4118	185484	119706
CHOCO	LA GUAJIRA	1339	109217	19.39	1274	65417	41566
CHOCO	MAGDALENA	2152	222121	24.43	1934	132063	86102
CHOCO	META	1609	307243	45.43	4525	191489	109676
CHOCO	NARI?O	2875	399043	36.72	6779	251047	136283
CHOCO	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
CHOCO	PUTUMAYO	522	70090	32.94	1160	44643	23505
